datestamp,country_code,marketing_channel,conversions
2015-07-13,fr,Display Ads,631
2015-07-13,fr,KAYAK Deals Email,17
2015-07-13,fr,Search Engine Ads,1821
2015-07-13,fr,Search Engine Results,1769
2015-07-13,gb,Display Ads,421
2015-07-13,gb,KAYAK Deals Email,6
2015-07-13,gb,Search Engine Ads,132
2015-07-13,gb,Search Engine Results,950
2015-07-13,gb,Travel Search Site,789
2015-07-13,it,Display Ads,276
2015-07-13,it,Search Engine Ads,1635
2015-07-13,it,Search Engine Results,855
2015-07-13,us,Display Ads,21495
2015-07-13,us,KAYAK Deals Email,1649
2015-07-13,us,Search Engine Ads,8764
2015-07-13,us,Search Engine Results,22651
2015-07-13,us,Travel Search Site,852
2015-07-14,de,Display Ads,1180
2015-07-14,de,KAYAK Deals Email,47
2015-07-14,de,Search Engine Ads,3869
2015-07-14,de,Search Engine Results,1276
2015-07-14,es,Display Ads,899
2015-07-14,es,KAYAK Deals Email,30
2015-07-14,es,Search Engine Ads,6395
2015-07-14,es,Search Engine Results,3515
2015-07-14,fr,Display Ads,605
2015-07-14,fr,KAYAK Deals Email,3
2015-07-14,fr,Search Engine Ads,2123
2015-07-14,fr,Search Engine Results,2124
2015-07-14,gb,Display Ads,492
2015-07-14,gb,KAYAK Deals Email,10
2015-07-14,gb,Search Engine Ads,94
2015-07-14,gb,Search Engine Results,1073
2015-07-14,gb,Travel Search Site,690
2015-07-14,it,Display Ads,300
2015-07-14,it,KAYAK Deals Email,3
2015-07-14,it,Search Engine Ads,1933
2015-07-14,it,Search Engine Results,836
2015-07-14,us,Display Ads,22435
2015-07-14,us,KAYAK Deals Email,1754
2015-07-14,us,Search Engine Ads,10910
2015-07-14,us,Search Engine Results,22974
2015-07-14,us,Travel Search Site,979
2015-07-15,de,Display Ads,1186
2015-07-15,de,KAYAK Deals Email,10
2015-07-15,de,Search Engine Ads,3460
2015-07-15,de,Search Engine Results,932
2015-07-15,es,Display Ads,826
2015-07-15,es,KAYAK Deals Email,34
2015-07-15,es,Search Engine Ads,6075
2015-07-15,es,Search Engine Results,3193
2015-07-15,fr,Display Ads,607
2015-07-15,fr,KAYAK Deals Email,13
2015-07-15,fr,Search Engine Ads,2439
2015-07-15,fr,Search Engine Results,2143
2015-07-15,gb,Display Ads,360
2015-07-15,gb,KAYAK Deals Email,54
2015-07-15,gb,Search Engine Ads,62
2015-07-15,gb,Search Engine Results,977
2015-07-15,gb,Travel Search Site,748
2015-07-15,it,Display Ads,340
2015-07-15,it,KAYAK Deals Email,3
2015-07-15,it,Search Engine Ads,2277
2015-07-15,it,Search Engine Results,730
2015-07-15,us,Display Ads,21741
2015-07-15,us,KAYAK Deals Email,2403
2015-07-15,us,Search Engine Ads,10937
2015-07-15,us,Search Engine Results,22904
2015-07-15,us,Travel Search Site,1097
2015-07-16,de,Display Ads,1072
2015-07-16,de,KAYAK Deals Email,20
2015-07-16,de,Search Engine Ads,3049
2015-07-16,de,Search Engine Results,869
2015-07-16,es,Display Ads,701
2015-07-16,es,KAYAK Deals Email,68
2015-07-16,es,Search Engine Ads,5589
2015-07-16,es,Search Engine Results,2605
2015-07-16,fr,Display Ads,510
2015-07-16,fr,KAYAK Deals Email,10
2015-07-16,fr,Search Engine Ads,2364
2015-07-16,fr,Search Engine Results,2089
2015-07-16,gb,Display Ads,426
2015-07-16,gb,KAYAK Deals Email,173
2015-07-16,gb,Search Engine Ads,78
2015-07-16,gb,Search Engine Results,907
2015-07-16,gb,Travel Search Site,580
2015-07-16,it,Display Ads,306
2015-07-16,it,KAYAK Deals Email,17
2015-07-16,it,Search Engine Ads,2234
2015-07-16,it,Search Engine Results,760
2015-07-16,us,Display Ads,20723
2015-07-16,us,KAYAK Deals Email,1846
2015-07-16,us,Search Engine Ads,10465
2015-07-16,us,Search Engine Results,22455
2015-07-16,us,Travel Search Site,976
2015-07-17,de,Display Ads,896
2015-07-17,de,KAYAK Deals Email,27
2015-07-17,de,Search Engine Ads,2725
2015-07-17,de,Search Engine Results,771
2015-07-17,es,Display Ads,688
2015-07-17,es,KAYAK Deals Email,30
2015-07-17,es,Search Engine Ads,5101
2015-07-17,es,Search Engine Results,2061
2015-07-17,fr,Display Ads,490
2015-07-17,fr,KAYAK Deals Email,27
2015-07-17,fr,Search Engine Ads,2120
2015-07-17,fr,Search Engine Results,1615
2015-07-17,gb,Display Ads,392
2015-07-17,gb,KAYAK Deals Email,40
2015-07-17,gb,Search Engine Ads,105
2015-07-17,gb,Search Engine Results,765
2015-07-17,gb,Travel Search Site,330
2015-07-17,it,Display Ads,235
2015-07-17,it,KAYAK Deals Email,3
2015-07-17,it,Search Engine Ads,1872
2015-07-17,it,Search Engine Results,562
2015-07-17,us,Display Ads,18580
2015-07-17,us,KAYAK Deals Email,1564
2015-07-17,us,Search Engine Ads,9624
2015-07-17,us,Search Engine Results,20109
2015-07-17,us,Travel Search Site,536
2015-07-18,de,Display Ads,852
2015-07-18,de,KAYAK Deals Email,17
2015-07-18,de,Search Engine Ads,2444
2015-07-18,de,Search Engine Results,623
2015-07-18,es,Display Ads,446
2015-07-18,es,KAYAK Deals Email,10
2015-07-18,es,Search Engine Ads,3498
2015-07-18,es,Search Engine Results,1417
2015-07-18,fr,Display Ads,494
2015-07-18,fr,KAYAK Deals Email,17
2015-07-18,fr,Search Engine Ads,2051
2015-07-18,fr,Search Engine Results,1630
2015-07-18,gb,Display Ads,336
2015-07-18,gb,KAYAK Deals Email,6
2015-07-18,gb,Search Engine Ads,45
2015-07-18,gb,Search Engine Results,633
2015-07-18,gb,Travel Search Site,272
2015-07-18,it,Display Ads,193
2015-07-18,it,KAYAK Deals Email,13
2015-07-18,it,Search Engine Ads,1260
2015-07-18,it,Search Engine Results,477
2015-07-18,us,Display Ads,13463
2015-07-18,us,KAYAK Deals Email,1227
2015-07-18,us,Search Engine Ads,7409
2015-07-18,us,Search Engine Results,15478
2015-07-18,us,Travel Search Site,415
2015-07-19,de,Display Ads,1370
2015-07-19,de,KAYAK Deals Email,23
2015-07-19,de,Search Engine Ads,5050
2015-07-19,de,Search Engine Results,1040
2015-07-19,es,Display Ads,773
2015-07-19,es,KAYAK Deals Email,3
2015-07-19,es,Search Engine Ads,5286
2015-07-19,es,Search Engine Results,2398
2015-07-19,fr,Display Ads,686
2015-07-19,fr,KAYAK Deals Email,98
2015-07-19,fr,Search Engine Ads,2373
2015-07-19,fr,Search Engine Results,2200
2015-07-19,gb,Display Ads,350
2015-07-19,gb,KAYAK Deals Email,34
2015-07-19,gb,Search Engine Ads,111
2015-07-19,gb,Search Engine Results,803
2015-07-19,gb,Travel Search Site,332
2015-07-19,it,Display Ads,273
2015-07-19,it,KAYAK Deals Email,6
2015-07-19,it,Search Engine Ads,1197
2015-07-19,it,Search Engine Results,608
2015-07-19,us,Display Ads,15329
2015-07-19,us,KAYAK Deals Email,1251
2015-07-19,us,Search Engine Ads,7965
2015-07-19,us,Search Engine Results,17211
2015-07-19,us,Travel Search Site,379
2015-07-20,de,Display Ads,1342
2015-07-20,de,KAYAK Deals Email,3
2015-07-20,de,Search Engine Ads,4204
2015-07-20,de,Search Engine Results,1012
2015-07-20,es,Display Ads,998
2015-07-20,es,KAYAK Deals Email,30
2015-07-20,es,Search Engine Ads,7959
2015-07-20,es,Search Engine Results,3298
2015-07-20,fr,Display Ads,704
2015-07-20,fr,KAYAK Deals Email,17
2015-07-20,fr,Search Engine Ads,2554
2015-07-20,fr,Search Engine Results,2267
2015-07-20,gb,Display Ads,488
2015-07-20,gb,KAYAK Deals Email,30
2015-07-20,gb,Search Engine Ads,114
2015-07-20,gb,Search Engine Results,940
2015-07-20,gb,Travel Search Site,442
2015-07-20,it,Display Ads,351
2015-07-20,it,KAYAK Deals Email,6
2015-07-20,it,Search Engine Ads,1787
2015-07-20,it,Search Engine Results,718
2015-07-20,us,Display Ads,21433
2015-07-20,us,KAYAK Deals Email,1485
2015-07-20,us,Search Engine Ads,10132
2015-07-20,us,Search Engine Results,22765
2015-07-20,us,Travel Search Site,445
2015-07-21,de,Display Ads,1203
2015-07-21,de,KAYAK Deals Email,3
2015-07-21,de,Search Engine Ads,4341
2015-07-21,de,Search Engine Results,946
2015-07-21,es,Display Ads,1133
2015-07-21,es,KAYAK Deals Email,23
2015-07-21,es,Search Engine Ads,7692
2015-07-21,es,Search Engine Results,3442
2015-07-21,fr,Display Ads,630
2015-07-21,fr,KAYAK Deals Email,30
2015-07-21,fr,Search Engine Ads,2501
2015-07-21,fr,Search Engine Results,2248
2015-07-21,gb,Display Ads,527
2015-07-21,gb,KAYAK Deals Email,17
2015-07-21,gb,Search Engine Ads,84
2015-07-21,gb,Search Engine Results,952
2015-07-21,gb,Travel Search Site,649
2015-07-21,it,Display Ads,292
2015-07-21,it,KAYAK Deals Email,6
2015-07-21,it,Search Engine Ads,1510
2015-07-21,it,Search Engine Results,737
2015-07-21,us,Display Ads,21838
2015-07-21,us,KAYAK Deals Email,1468
2015-07-21,us,Search Engine Ads,11657
2015-07-21,us,Search Engine Results,23239
2015-07-21,us,Travel Search Site,816
2015-07-22,de,Display Ads,1207
2015-07-22,de,KAYAK Deals Email,20
2015-07-22,de,Search Engine Ads,3945
2015-07-22,de,Search Engine Results,937
2015-07-22,es,Display Ads,937
2015-07-22,es,KAYAK Deals Email,40
2015-07-22,es,Search Engine Ads,7480
2015-07-22,es,Search Engine Results,3019
2015-07-22,fr,Display Ads,597
2015-07-22,fr,KAYAK Deals Email,30
2015-07-22,fr,Search Engine Ads,2532
2015-07-22,fr,Search Engine Results,2026
2015-07-22,gb,Display Ads,454
2015-07-22,gb,KAYAK Deals Email,34
2015-07-22,gb,Search Engine Ads,102
2015-07-22,gb,Search Engine Results,817
2015-07-22,gb,Travel Search Site,594
2015-07-22,it,Display Ads,294
2015-07-22,it,KAYAK Deals Email,17
2015-07-22,it,Search Engine Ads,1438
2015-07-22,it,Search Engine Results,728
2015-07-22,us,Display Ads,20700
2015-07-22,us,KAYAK Deals Email,3036
2015-07-22,us,Search Engine Ads,10718
2015-07-22,us,Search Engine Results,22523
2015-07-22,us,Travel Search Site,775
2015-07-23,de,Display Ads,1264
2015-07-23,de,KAYAK Deals Email,13
2015-07-23,de,Search Engine Ads,4032
2015-07-23,de,Search Engine Results,1021
2015-07-23,es,Display Ads,831
2015-07-23,es,KAYAK Deals Email,40
2015-07-23,es,Search Engine Ads,6825
2015-07-23,es,Search Engine Results,2642
2015-07-23,fr,Display Ads,599
2015-07-23,fr,KAYAK Deals Email,17
2015-07-23,fr,Search Engine Ads,2584
2015-07-23,fr,Search Engine Results,1858
2015-07-23,gb,Display Ads,468
2015-07-23,gb,KAYAK Deals Email,37
2015-07-23,gb,Search Engine Ads,87
2015-07-23,gb,Search Engine Results,763
2015-07-23,gb,Travel Search Site,495
2015-07-23,it,Display Ads,276
2015-07-23,it,KAYAK Deals Email,10
2015-07-23,it,Search Engine Ads,1459
2015-07-23,it,Search Engine Results,653
2015-07-23,us,Display Ads,18633
2015-07-23,us,KAYAK Deals Email,2250
2015-07-23,us,Search Engine Ads,10590
2015-07-23,us,Search Engine Results,20947
2015-07-23,us,Travel Search Site,805
2015-07-24,de,Display Ads,1059
2015-07-24,de,KAYAK Deals Email,44
2015-07-24,de,Search Engine Ads,3127
2015-07-24,de,Search Engine Results,937
2015-07-24,es,Display Ads,738
2015-07-24,es,KAYAK Deals Email,47
2015-07-24,es,Search Engine Ads,5783
2015-07-24,es,Search Engine Results,2118
2015-07-24,fr,Display Ads,559
2015-07-24,fr,KAYAK Deals Email,17
2015-07-24,fr,Search Engine Ads,2595
2015-07-24,fr,Search Engine Results,1808
2015-07-24,gb,Display Ads,428
2015-07-24,gb,KAYAK Deals Email,68
2015-07-24,gb,Search Engine Ads,80
2015-07-24,gb,Search Engine Results,828
2015-07-24,gb,Travel Search Site,511
2015-07-24,it,Display Ads,256
2015-07-24,it,Search Engine Ads,1378
2015-07-24,it,Search Engine Results,576
2015-07-24,us,Display Ads,17036
2015-07-24,us,KAYAK Deals Email,1057
2015-07-24,us,Search Engine Ads,10044
2015-07-24,us,Search Engine Results,18458
2015-07-24,us,Travel Search Site,874
2015-07-25,de,Display Ads,914
2015-07-25,de,KAYAK Deals Email,13
2015-07-25,de,Search Engine Ads,3321
2015-07-25,de,Search Engine Results,746
2015-07-25,es,Display Ads,513
2015-07-25,es,KAYAK Deals Email,6
2015-07-25,es,Search Engine Ads,4328
2015-07-25,es,Search Engine Results,1593
2015-07-25,fr,Display Ads,452
2015-07-25,fr,KAYAK Deals Email,44
2015-07-25,fr,Search Engine Ads,2360
2015-07-25,fr,Search Engine Results,1521
2015-07-25,gb,Display Ads,316
2015-07-25,gb,KAYAK Deals Email,23
2015-07-25,gb,Search Engine Ads,101
2015-07-25,gb,Search Engine Results,598
2015-07-25,gb,Travel Search Site,374
2015-07-25,it,Display Ads,192
2015-07-25,it,KAYAK Deals Email,3
2015-07-25,it,Search Engine Ads,1008
2015-07-25,it,Search Engine Results,580
2015-07-25,us,Display Ads,12262
2015-07-25,us,KAYAK Deals Email,965
2015-07-25,us,Search Engine Ads,7843
2015-07-25,us,Search Engine Results,14005
2015-07-25,us,Travel Search Site,511
2015-07-26,de,Display Ads,1440
2015-07-26,de,KAYAK Deals Email,34
2015-07-26,de,Search Engine Ads,4675
2015-07-26,de,Search Engine Results,1113
2015-07-26,es,Display Ads,826
2015-07-26,es,KAYAK Deals Email,40
2015-07-26,es,Search Engine Ads,5338
2015-07-26,es,Search Engine Results,2613
2015-07-26,fr,Display Ads,764
2015-07-26,fr,KAYAK Deals Email,20
2015-07-26,fr,Search Engine Ads,2522
2015-07-26,fr,Search Engine Results,2229
2015-07-26,gb,Display Ads,445
2015-07-26,gb,KAYAK Deals Email,34
2015-07-26,gb,Search Engine Ads,95
2015-07-26,gb,Search Engine Results,975
2015-07-26,gb,Travel Search Site,475
2015-07-26,it,Display Ads,250
2015-07-26,it,KAYAK Deals Email,3
2015-07-26,it,Search Engine Ads,1387
2015-07-26,it,Search Engine Results,605
2015-07-26,us,Display Ads,14040
2015-07-26,us,KAYAK Deals Email,1261
2015-07-26,us,Search Engine Ads,8464
2015-07-26,us,Search Engine Results,15405
2015-07-26,us,Travel Search Site,635
2015-07-27,de,Display Ads,1370
2015-07-27,de,KAYAK Deals Email,10
2015-07-27,de,Search Engine Ads,5153
2015-07-27,de,Search Engine Results,1210
2015-07-27,de,Travel Search Site,5
2015-07-27,es,Display Ads,1130
2015-07-27,es,KAYAK Deals Email,44
2015-07-27,es,Search Engine Ads,8269
2015-07-27,es,Search Engine Results,3621
2015-07-27,fr,Display Ads,819
2015-07-27,fr,KAYAK Deals Email,51
2015-07-27,fr,Search Engine Ads,3197
2015-07-27,fr,Search Engine Results,2580
2015-07-27,gb,Display Ads,453
2015-07-27,gb,KAYAK Deals Email,71
2015-07-27,gb,Search Engine Ads,141
2015-07-27,gb,Search Engine Results,905
2015-07-27,gb,Travel Search Site,621
2015-07-27,it,Display Ads,288
2015-07-27,it,KAYAK Deals Email,3
2015-07-27,it,Search Engine Ads,1930
2015-07-27,it,Search Engine Results,764
2015-07-27,us,Display Ads,19845
2015-07-27,us,KAYAK Deals Email,1377
2015-07-27,us,Search Engine Ads,11374
2015-07-27,us,Search Engine Results,21357
2015-07-27,us,Travel Search Site,750
2015-07-28,de,Display Ads,1441
2015-07-28,de,KAYAK Deals Email,10
2015-07-28,de,Search Engine Ads,4949
2015-07-28,de,Search Engine Results,1206
2015-07-28,de,Travel Search Site,5
2015-07-28,es,Display Ads,1024
2015-07-28,es,KAYAK Deals Email,343
2015-07-28,es,Search Engine Ads,7646
2015-07-28,es,Search Engine Results,3467
2015-07-28,fr,Display Ads,609
2015-07-28,fr,KAYAK Deals Email,30
2015-07-28,fr,Search Engine Ads,2845
2015-07-28,fr,Search Engine Results,1997
2015-07-28,gb,Display Ads,506
2015-07-28,gb,KAYAK Deals Email,23
2015-07-28,gb,Search Engine Ads,90
2015-07-28,gb,Search Engine Results,847
2015-07-28,gb,Travel Search Site,585
2015-07-28,it,Display Ads,324
2015-07-28,it,KAYAK Deals Email,6
2015-07-28,it,Search Engine Ads,1934
2015-07-28,it,Search Engine Results,740
2015-07-28,us,Display Ads,19299
2015-07-28,us,KAYAK Deals Email,2614
2015-07-28,us,Search Engine Ads,11821
2015-07-28,us,Search Engine Results,20234
2015-07-28,us,Travel Search Site,844
2015-07-29,de,Display Ads,1426
2015-07-29,de,KAYAK Deals Email,61
2015-07-29,de,Search Engine Ads,5118
2015-07-29,de,Search Engine Results,1097
2015-07-29,de,Travel Search Site,2
2015-07-29,es,Display Ads,1096
2015-07-29,es,KAYAK Deals Email,105
2015-07-29,es,Search Engine Ads,8052
2015-07-29,es,Search Engine Results,3244
2015-07-29,fr,Display Ads,629
2015-07-29,fr,KAYAK Deals Email,44
2015-07-29,fr,Search Engine Ads,2917
2015-07-29,fr,Search Engine Results,2113
2015-07-29,fr,Travel Search Site,2
2015-07-29,gb,Display Ads,469
2015-07-29,gb,KAYAK Deals Email,40
2015-07-29,gb,Search Engine Ads,105
2015-07-29,gb,Search Engine Results,786
2015-07-29,gb,Travel Search Site,580
2015-07-29,it,Display Ads,318
2015-07-29,it,KAYAK Deals Email,3
2015-07-29,it,Search Engine Ads,1859
2015-07-29,it,Search Engine Results,715
2015-07-29,us,Display Ads,18871
2015-07-29,us,KAYAK Deals Email,1815
2015-07-29,us,Search Engine Ads,10061
2015-07-29,us,Search Engine Results,20200
2015-07-29,us,Travel Search Site,632
2015-07-30,de,Display Ads,1220
2015-07-30,de,KAYAK Deals Email,71
2015-07-30,de,Search Engine Ads,3775
2015-07-30,de,Search Engine Results,939
2015-07-30,de,Travel Search Site,13
2015-07-30,es,Display Ads,994
2015-07-30,es,KAYAK Deals Email,51
2015-07-30,es,Search Engine Ads,7542
2015-07-30,es,Search Engine Results,2800
2015-07-30,fr,Display Ads,562
2015-07-30,fr,KAYAK Deals Email,30
2015-07-30,fr,Search Engine Ads,2913
2015-07-30,fr,Search Engine Results,2034
2015-07-30,gb,Display Ads,442
2015-07-30,gb,KAYAK Deals Email,17
2015-07-30,gb,Search Engine Ads,71
2015-07-30,gb,Search Engine Results,811
2015-07-30,gb,Travel Search Site,467
2015-07-30,it,Display Ads,274
2015-07-30,it,KAYAK Deals Email,10
2015-07-30,it,Search Engine Ads,1752
2015-07-30,it,Search Engine Results,710
2015-07-30,us,Display Ads,18218
2015-07-30,us,KAYAK Deals Email,2376
2015-07-30,us,Search Engine Ads,7841
2015-07-30,us,Search Engine Results,20064
2015-07-30,us,Travel Search Site,676
2015-07-31,de,Display Ads,1120
2015-07-31,de,KAYAK Deals Email,27
2015-07-31,de,Search Engine Ads,3131
2015-07-31,de,Search Engine Results,826
2015-07-31,de,Travel Search Site,33
2015-07-31,es,Display Ads,727
2015-07-31,es,KAYAK Deals Email,68
2015-07-31,es,Search Engine Ads,6388
2015-07-31,es,Search Engine Results,2315
2015-07-31,fr,Display Ads,638
2015-07-31,fr,KAYAK Deals Email,23
2015-07-31,fr,Search Engine Ads,2821
2015-07-31,fr,Search Engine Results,1871
2015-07-31,gb,Display Ads,378
2015-07-31,gb,KAYAK Deals Email,23
2015-07-31,gb,Search Engine Ads,80
2015-07-31,gb,Search Engine Results,738
2015-07-31,gb,Travel Search Site,508
2015-07-31,it,Display Ads,225
2015-07-31,it,KAYAK Deals Email,10
2015-07-31,it,Search Engine Ads,1621
2015-07-31,it,Search Engine Results,651
2015-07-31,us,Display Ads,16001
2015-07-31,us,KAYAK Deals Email,1632
2015-07-31,us,Search Engine Ads,7171
2015-07-31,us,Search Engine Results,17983
2015-07-31,us,Travel Search Site,558
2015-08-01,de,Display Ads,766
2015-08-01,de,KAYAK Deals Email,13
2015-08-01,de,Search Engine Ads,2330
2015-08-01,de,Search Engine Results,601
2015-08-01,de,Travel Search Site,16
2015-08-01,es,Display Ads,653
2015-08-01,es,KAYAK Deals Email,20
2015-08-01,es,Search Engine Ads,4943
2015-08-01,es,Search Engine Results,1842
2015-08-01,fr,Display Ads,486
2015-08-01,fr,KAYAK Deals Email,6
2015-08-01,fr,Search Engine Ads,2277
2015-08-01,fr,Search Engine Results,1704
2015-08-01,gb,Display Ads,341
2015-08-01,gb,KAYAK Deals Email,13
2015-08-01,gb,Search Engine Ads,80
2015-08-01,gb,Search Engine Results,606
2015-08-01,gb,Travel Search Site,467
2015-08-01,it,Display Ads,246
2015-08-01,it,Search Engine Ads,1591
2015-08-01,it,Search Engine Results,560
2015-08-01,us,Display Ads,12051
2015-08-01,us,KAYAK Deals Email,1244
2015-08-01,us,Search Engine Ads,5592
2015-08-01,us,Search Engine Results,13650
2015-08-01,us,Travel Search Site,723
2015-08-02,de,Display Ads,1112
2015-08-02,de,KAYAK Deals Email,13
2015-08-02,de,Search Engine Ads,3493
2015-08-02,de,Search Engine Results,904
2015-08-02,de,Travel Search Site,16
2015-08-02,es,Display Ads,796
2015-08-02,es,KAYAK Deals Email,30
2015-08-02,es,Search Engine Ads,6171
2015-08-02,es,Search Engine Results,2515
2015-08-02,fr,Display Ads,710
2015-08-02,fr,KAYAK Deals Email,10
2015-08-02,fr,Search Engine Ads,2549
